title,brand,category,actual_price,discount_price,rating,rating_count,discount_percent,price_category,popularity_score,revenue_potential
Gaming Laptop,Apple,Smartphone,738.73,7392.0,1.1,756,-900.6362270382955,Midrange,7.2922995787811935,558479.88
Wireless Bluetooth Headphones,OnePlus,Smartwatch,558.98,46083.0,1.6,2473,-8144.123224444523,Midrange,12.501746484723894,1382357.54
Gaming Laptop,Mi,Speaker,766.78,47590.0,5.0,4149,-6106.473825608388,Midrange,41.65431806612372,3181370.2199999997
4K Action Camera,HP,Camera,107.23,56378.0,1.7,1059,-52476.704280518505,Budget,11.842241118080391,113556.57
Gaming Laptop,Apple,Monitor,238.86,26265.0,3.0,822,-10895.980909319265,Budget,20.13886860203121,196342.92
Noise Cancelling Earbuds,Boat,Laptop,422.49,58453.0,4.4,4514,-13735.357049871003,Budget,37.02670604974478,1907119.86
Portable Bluetooth Speaker,LG,Laptop,544.25,37291.0,1.1,4632,-6751.814423518605,Midrange,9.285055873958314,2520966.0
Wireless Bluetooth Headphones,Sony,Speaker,466.55,19108.0,3.4,1394,-3995.5953274032795,Budget,24.618208960468582,650370.7000000001
Smartphone with AMOLED Display,OnePlus,Smartwatch,820.12,38400.0,2.1,209,-4582.241623177096,Midrange,11.228925814506685,171405.08
4K Action Camera,Sony,Monitor,733.47,49163.0,4.4,1483,-6602.79629705373,Midrange,32.13098426440023,1087736.01
Laptop with SSD Storage,Apple,Speaker,342.2,49483.0,2.1,1235,-14360.257159555818,Budget,14.951234839837035,422617.0
Smartphone with AMOLED Display,Sony,Smartphone,218.52,31436.0,3.7,3926,-14285.868570382572,Budget,30.61983490193864,857909.52
Gaming Laptop,LG,Camera,21.24,53580.0,3.7,3920,-252159.88700564977,Budget,30.614177408481627,83260.79999999999
4K Action Camera,Apple,Tablet,149.53,30587.0,1.9,4463,-20355.42700461446,Budget,15.967220957716178,667352.39
High Resolution Monitor,OnePlus,Smartphone,154.5,76797.0,1.1,3560,-49606.796116504855,Budget,8.995576351605557,550020.0
Laptop with SSD Storage,Samsung,Laptop,243.19,66388.0,2.6,3447,-27198.819852790002,Budget,21.17842904263732,838275.9299999999
Wireless Bluetooth Headphones,Mi,Camera,430.33,70054.0,2.2,1144,-16179.134617619036,Budget,15.49495181517435,492297.51999999996
Smart Fitness Watch,Apple,Speaker,499.07,28836.0,4.2,1667,-5677.9469813853775,Budget,31.16139844825851,831949.69
High Resolution Monitor,Dell,Smartphone,296.55,54823.0,4.2,3016,-18386.933063564324,Budget,33.65047660446806,894394.8
Smartphone with AMOLED Display,LG,Headphones,106.13,11722.0,2.8,4390,-10944.944878922079,Budget,23.484474357572804,465910.69999999995
Portable Bluetooth Speaker,Apple,Tablet,218.7,30831.0,3.4,4851,-13997.393689986282,Budget,28.856297318217397,1060913.7
Noise Cancelling Earbuds,Apple,Smartwatch,11.57,16545.0,3.4,2528,-142899.1356957649,Budget,26.64096943867788,29248.96
Smart Fitness Watch,Dell,Monitor,133.12,63514.0,4.3,2012,-47611.83894230769,Budget,32.7117401302511,267837.44
High Resolution Monitor,OnePlus,Monitor,570.6,52357.0,2.7,3749,-9075.7798808272,Midrange,22.219680021204034,2139179.4
Portable Bluetooth Speaker,Apple,Smartwatch,872.36,21770.0,2.1,4058,-2395.5293686092896,Midrange,17.448253025361687,3540036.88
Portable Bluetooth Speaker,Mi,Headphones,339.13,7990.0,2.1,224,-2256.0286615752075,Budget,11.373810844629283,75965.12
4K Action Camera,Sony,Laptop,173.92,68876.0,3.1,1142,-39502.11591536339,Budget,21.828376157763913,198616.63999999998
High Resolution Monitor,OnePlus,Camera,547.27,14916.0,2.8,4164,-2625.528532534215,Midrange,23.33652035288264,2278832.28
Wireless Bluetooth Headphones,Mi,Smartwatch,407.11,11083.0,2.8,3827,-2622.3600501093065,Budget,23.100273707203964,1558009.97
Gaming Laptop,OnePlus,Headphones,92.49,3275.3,1.4,200,-3441.24770245432,Budget,7.4246268712827055,18498.0
Laptop with SSD Storage,Mi,Speaker,100.39,27080.0,3.9,731,-26874.798286681944,Budget,25.723544004449113,73385.09
Laptop with SSD Storage,LG,Tablet,712.51,25653.0,1.9,4079,-3500.370521115494,Midrange,15.796319308056594,2906328.29
Smartphone with AMOLED Display,Mi,Monitor,681.87,823.9,1.8,2648,-20.829483625911095,Midrange,14.187487480689725,1805591.76
Smartphone with AMOLED Display,JBL,Tablet,937.62,44725.0,2.7,4633,-4670.0560994859325,Midrange,22.79117440347927,4343993.46
Laptop with SSD Storage,Mi,Headphones,562.27,47445.0,1.9,4870,-8338.116918917958,Midrange,16.13300361423243,2738254.9
Wireless Bluetooth Headphones,Samsung,Tablet,856.56,56357.0,3.3,4018,-6479.457364341086,Midrange,27.38600170168236,3441658.0799999996
Noise Cancelling Earbuds,Samsung,Laptop,219.68,2055.9,2.5,2899,-835.8612527312454,Budget,19.931165039936413,636852.3200000001
Android Tablet,HP,Laptop,374.76,69819.0,2.8,345,-18530.323406980468,Budget,16.37002857016163,129292.2
Gaming Laptop,JBL,Smartphone,707.39,40123.0,3.1,1743,-5571.977268550588,Midrange,23.138203473853668,1232980.77
Noise Cancelling Earbuds,JBL,Smartwatch,137.0,24351.0,1.8,2895,-17674.452554744526,Budget,14.347954356310092,396615.0
4K Action Camera,Sony,Smartphone,414.75,7876.0,1.6,4828,-1798.9752863170584,Budget,13.571831497397667,2002413.0
Android Tablet,JBL,Tablet,597.95,46468.0,4.5,4579,-7671.218329291747,Midrange,37.93254424698704,2738013.0500000003
Android Tablet,Sony,Monitor,222.7,16679.0,2.7,1180,-7389.447687471936,Budget,19.10011540373288,262786.0
High Resolution Monitor,HP,Headphones,455.05,50456.0,2.6,4865,-10988.012306339962,Budget,22.074071560693017,2213818.25
Wireless Bluetooth Headphones,HP,Camera,140.99,71834.0,1.1,4508,-50849.71274558479,Budget,9.255213746263193,635582.92
Wireless Bluetooth Headphones,LG,Tablet,362.81,68163.0,3.0,210,-18687.519638378213,Budget,16.0555744004282,76190.1
Android Tablet,Samsung,Camera,757.52,33530.0,3.2,2630,-4326.285774633014,Midrange,25.20038169932894,1992277.5999999999
High Resolution Monitor,Mi,Laptop,268.34,69426.0,3.2,2558,-25772.400685697256,Budget,25.111589875711324,686413.72
Gaming Laptop,Mi,Camera,187.58,22449.0,3.8,1353,-11867.693783985496,Budget,27.401110123194435,253795.74000000002
Android Tablet,Dell,Camera,91.34,10761.0,1.7,1730,-11681.256842566236,Budget,12.675972743799555,158018.2
Smart Fitness Watch,Dell,Monitor,25.96,68989.0,2.0,2401,-265651.1556240369,Budget,15.568114005279858,62329.96
Smartphone with AMOLED Display,Boat,Camera,922.35,29186.0,4.2,2423,-3064.308559657397,Midrange,32.73133225819466,2234854.0500000003
Smartphone with AMOLED Display,OnePlus,Tablet,182.57,16871.0,4.8,762,-9140.839130196637,Budget,31.85883855016539,139118.34
Noise Cancelling Earbuds,LG,Headphones,535.93,1263.0,1.5,4027,-135.66510551751162,Midrange,12.45153788075768,2158190.11
4K Action Camera,Boat,Camera,366.76,37828.0,3.0,3173,-10214.101864979822,Budget,24.18824370325906,1163729.48
Smartphone with AMOLED Display,Boat,Speaker,194.89,1942.0,1.9,3126,-896.4595412796964,Budget,15.290875779169898,609226.14
Portable Bluetooth Speaker,Apple,Camera,339.81,75108.0,1.2,4399,-22002.93987816721,Budget,10.067231783887623,1494824.19
Noise Cancelling Earbuds,Apple,Camera,485.83,4945.0,2.3,4153,-917.8457485128544,Budget,19.16320211020293,2017651.99
Smartphone with AMOLED Display,Boat,Smartphone,649.22,31148.0,1.6,2189,-4697.757308770524,Midrange,12.306650916496876,1421142.58
4K Action Camera,JBL,Headphones,865.54,72916.0,3.8,4661,-8324.336252512883,Midrange,32.09935931446367,4034281.94
Wireless Bluetooth Headphones,OnePlus,Tablet,822.09,54678.0,3.1,300,-6551.096595263293,Midrange,17.692041820721514,246627.0
Wireless Bluetooth Headphones,LG,Laptop,655.8,25755.0,1.6,1590,-3827.2644098810615,Midrange,11.79538884534046,1042721.9999999999
Gaming Laptop,Boat,Smartphone,575.07,69126.0,1.0,2379,-11920.449684386245,Midrange,7.77485576666552,1368091.53
Android Tablet,Mi,Tablet,101.55,39197.0,4.2,2524,-38498.719842442144,Budget,32.902784635179735,256312.19999999998
Smart Fitness Watch,OnePlus,Smartwatch,527.79,6965.0,1.7,507,-1219.6536501259973,Midrange,10.591818460883418,267589.52999999997
Wireless Bluetooth Headphones,Apple,Headphones,768.38,18511.0,3.4,1609,-2309.0944584710687,Midrange,25.10556415712693,1236323.42
High Resolution Monitor,Mi,Speaker,348.02,63885.0,2.3,4362,-18256.703637721974,Budget,19.2761048981843,1518063.24
Smartphone with AMOLED Display,Apple,Headphones,13.05,54598.0,3.3,4730,-418275.47892720305,Budget,27.924243189582786,61726.5
High Resolution Monitor,Apple,Smartwatch,398.23,3265.0,2.3,2454,-719.87795997288,Budget,17.953528692525826,977256.42
4K Action Camera,OnePlus,Smartwatch,390.46,24541.0,1.3,2432,-6185.150847718077,Budget,10.135944445618579,949598.72
Wireless Bluetooth Headphones,Apple,Smartwatch,142.64,18832.0,1.9,4271,-13102.467750981492,Budget,15.883691023216057,609215.44
Smart Fitness Watch,HP,Monitor,164.78,36465.0,1.8,2882,-22029.50600801068,Budget,14.339856055749125,474895.96
4K Action Camera,Samsung,Laptop,840.88,70383.0,2.7,2279,-8270.15983255637,Midrange,20.876212949260914,1916365.52
Portable Bluetooth Speaker,HP,Camera,348.36,19707.0,3.6,2526,-5557.078883913193,Budget,28.2052371865975,879957.36
Portable Bluetooth Speaker,Samsung,Headphones,296.4,22541.0,2.1,1316,-7504.925775978407,Budget,15.08453457366089,390062.39999999997
High Resolution Monitor,Dell,Tablet,415.86,73521.0,1.0,194,-17579.267061030154,Budget,5.272999558563747,80676.84
Android Tablet,Dell,Monitor,994.31,293.0,3.1,3232,70.53232895173537,Midrange,25.05161391094884,3213609.92
Noise Cancelling Earbuds,Apple,Tablet,769.76,15438.0,3.4,3127,-1905.5601745998754,Midrange,27.363706945661683,2407039.52
Android Tablet,LG,Camera,966.53,76629.0,4.9,3480,-7828.2588227990855,Midrange,39.95986695027606,3363524.4
Gaming Laptop,LG,Camera,541.8,34054.0,3.4,1097,-6185.345145810262,Midrange,23.804235115036217,594354.6
Android Tablet,Samsung,Speaker,479.97,66072.0,2.9,410,-13665.860366272893,Budget,17.453920322039078,196787.7
Gaming Laptop,Mi,Smartwatch,625.76,1878.0,3.3,4999,-200.11506008693428,Midrange,28.106737531673584,3128174.2399999998
Gaming Laptop,OnePlus,Laptop,154.45,42158.0,4.7,1271,-27195.564907737134,Budget,33.59722499633032,196305.94999999998
Smart Fitness Watch,Apple,Speaker,171.76,57555.0,4.3,3794,-33408.965999068474,Budget,35.43819066626784,651657.44
Wireless Bluetooth Headphones,OnePlus,Smartphone,55.15,66616.0,2.3,741,-120690.57116953764,Budget,15.201503259284973,40866.15
Smart Fitness Watch,HP,Monitor,135.87,74576.0,1.9,2585,-54787.76035916685,Budget,14.929948362730425,351223.95
Gaming Laptop,LG,Monitor,757.92,31000.0,2.1,4952,-3990.141439729787,Midrange,17.8662723384353,3753219.84
4K Action Camera,JBL,Laptop,916.61,38068.0,3.0,2326,-4053.1294661851825,Midrange,23.257005489906877,2132034.86
Portable Bluetooth Speaker,HP,Camera,350.75,35040.0,4.0,3960,-9890.021382751247,Budget,33.137007190487665,1388970.0
Gaming Laptop,HP,Tablet,926.88,58073.0,3.0,1259,-6165.42810288279,Midrange,21.41660099983657,1166941.92
Smart Fitness Watch,Samsung,Monitor,384.43,67579.0,1.3,4502,-17479.013084306636,Budget,10.936248856392044,1730703.86
4K Action Camera,Sony,Laptop,306.17,71060.0,3.9,1604,-23109.328151027206,Budget,28.785428238700053,491096.68000000005
Smart Fitness Watch,HP,Monitor,944.92,40054.0,4.2,4937,-4138.877365279601,Midrange,35.719805813601525,4665070.04
Android Tablet,Apple,Monitor,469.18,11546.0,2.2,3447,-2360.889210963809,Budget,17.920209189923888,1617263.46
Smartphone with AMOLED Display,Boat,Smartwatch,252.66,42888.0,3.7,869,-16874.590358584657,Budget,25.04342488309993,219561.54
High Resolution Monitor,Boat,Smartphone,344.96,12188.0,2.7,4056,-3433.163265306123,Budget,22.432137470657405,1399157.76
Noise Cancelling Earbuds,Apple,Smartwatch,863.7,556.0,4.6,4699,35.625795993979395,Midrange,38.89446182341148,4058526.3000000003
Smart Fitness Watch,Sony,Smartphone,668.02,704.2,4.4,1260,-5.41600550881711,Midrange,31.41450547824565,841705.2
Noise Cancelling Earbuds,Sony,Monitor,366.82,14816.0,3.1,715,-3939.0382203805684,Budget,20.378408517578002,262276.3
Laptop with SSD Storage,Samsung,Speaker,559.65,6949.0,3.8,313,-1141.6689002054857,Midrange,21.84769334645136,175170.44999999998
Smart Fitness Watch,LG,Tablet,586.99,57311.0,4.5,4545,-9663.539412937189,Midrange,37.8990135198562,2667869.55
Smartphone with AMOLED Display,OnePlus,Camera,788.45,56408.0,3.0,650,-7054.290062781406,Midrange,19.435528926625707,512492.50000000006
Noise Cancelling Earbuds,Sony,Monitor,222.37,37985.0,2.3,4329,-16981.890542789042,Budget,19.25864248829203,962639.73
Gaming Laptop,JBL,Smartphone,673.43,20468.0,4.0,3715,-2939.3656356265687,Midrange,32.88161239973492,2501792.4499999997
Smart Fitness Watch,Samsung,Smartphone,799.31,15079.0,1.9,2042,-1786.502108068209,Midrange,14.482131730153482,1632191.0199999998
Wireless Bluetooth Headphones,Dell,Smartphone,289.64,38492.0,2.6,1269,-13189.600883855823,Budget,18.581607666576858,367553.16
High Resolution Monitor,Mi,Monitor,585.88,10427.0,4.5,1412,-1679.7159827951116,Midrange,32.640616722080374,827262.5599999999
Smartphone with AMOLED Display,Dell,Laptop,335.45,61904.0,3.9,223,-18354.016992100165,Budget,21.105419602234655,74805.34999999999
Noise Cancelling Earbuds,Samsung,Speaker,754.95,40006.0,2.6,4521,-5199.1588846943505,Midrange,21.88344509737858,3413128.95
Smartphone with AMOLED Display,HP,Laptop,676.21,74162.0,1.9,1883,-10867.303056742727,Midrange,14.328189664758986,1273303.4300000002
4K Action Camera,OnePlus,Camera,230.88,1990.0,2.4,4653,-761.919611919612,Budget,20.26915762526937,1074284.64
High Resolution Monitor,Mi,Monitor,904.52,42091.0,2.1,2308,-4553.407332065626,Midrange,16.26359659964444,2087632.16
Gaming Laptop,Dell,Smartphone,151.37,41873.0,1.7,962,-27562.680848252625,Budget,11.679090800056814,145617.94
Smart Fitness Watch,Mi,Speaker,997.08,59141.0,4.0,3451,-5831.419745657319,Midrange,32.586836208813274,3440923.08
Smart Fitness Watch,JBL,Speaker,408.2,41505.0,2.0,1079,-10067.80989710926,Budget,13.969432640236532,440447.8
Smart Fitness Watch,JBL,Headphones,584.1,54831.0,2.8,1951,-9287.262455059066,Midrange,21.214507347524503,1139579.1
High Resolution Monitor,JBL,Camera,255.22,43641.0,2.5,890,-16999.365253506778,Budget,16.980861068677022,227145.8
Wireless Bluetooth Headphones,Samsung,Tablet,897.23,47244.0,4.9,1750,-5165.539493775286,Midrange,36.59291742820068,1570152.5
Laptop with SSD Storage,OnePlus,Tablet,642.14,57036.0,2.6,1932,-8782.175226586103,Midrange,19.67375404594166,1240614.48
Portable Bluetooth Speaker,Samsung,Speaker,655.45,13893.0,1.3,1012,-2019.612479975589,Midrange,8.996872955523289,663315.4
Android Tablet,Boat,Monitor,900.61,66977.0,1.4,1794,-7336.848358334906,Midrange,10.48986442129133,1615694.34
Noise Cancelling Earbuds,HP,Smartphone,531.3,22863.0,3.4,4494,-4203.218520609826,Midrange,28.59645121947945,2387662.1999999997
Wireless Bluetooth Headphones,HP,Smartphone,960.31,34271.0,3.4,4261,-3468.743426601827,Midrange,28.41547896303911,4091880.9099999997
Gaming Laptop,JBL,Speaker,693.48,65090.0,2.7,1586,-9285.995270231297,Midrange,19.897921945421306,1099859.28
Noise Cancelling Earbuds,Boat,Laptop,929.34,7121.0,2.7,2343,-666.24270988013,Midrange,20.95095820688164,2177443.62
Smart Fitness Watch,Sony,Camera,206.75,52975.0,1.2,2709,-25522.73276904474,Budget,9.485644696648496,560085.75
Smartphone with AMOLED Display,Sony,Smartphone,235.11,52335.0,3.1,3823,-22159.793288248053,Budget,25.57206204993101,898825.53
Gaming Laptop,JBL,Speaker,630.13,48933.0,3.0,3991,-7665.540444035358,Midrange,24.876142912294064,2514848.83
Noise Cancelling Earbuds,Dell,Smartphone,681.15,26613.0,1.6,3793,-3807.068927548998,Midrange,13.185881840791936,2583601.9499999997
Smart Fitness Watch,Samsung,Tablet,638.02,31815.0,1.4,2439,-4886.520798721043,Midrange,10.919654645602145,1556130.78
Noise Cancelling Earbuds,JBL,Speaker,333.7,74741.0,1.5,3926,-22297.662571171713,Budget,12.413446581867015,1310106.2
Smartphone with AMOLED Display,LG,Camera,63.54,31653.0,1.4,4419,-49715.86402266289,Budget,11.751452965100441,280783.26
Smart Fitness Watch,Mi,Speaker,627.96,13425.0,3.4,4069,-2037.875023886872,Midrange,28.25875414668458,2555169.24
Laptop with SSD Storage,HP,Headphones,363.73,71690.0,1.8,3314,-19609.67475874962,Budget,14.591183224715932,1205401.22
Wireless Bluetooth Headphones,Sony,Speaker,650.0,61218.0,2.0,2226,-9318.153846153846,Midrange,15.416821334514735,1446900.0
4K Action Camera,Apple,Speaker,919.23,57459.0,1.7,1164,-6150.775105251134,Midrange,12.00280982219966,1069983.72
Android Tablet,Sony,Monitor,205.66,78831.0,4.8,2972,-38230.740056403774,Budget,38.38716875039086,611221.52
High Resolution Monitor,HP,Tablet,488.02,36640.0,4.4,1863,-7407.889020941765,Budget,33.134111979080366,909181.26
Android Tablet,Mi,Camera,333.07,2268.0,1.9,1833,-580.937940973369,Budget,14.277083840351178,610517.3099999999
Gaming Laptop,HP,Monitor,946.34,17210.0,2.3,639,-1718.5852864720925,Midrange,14.86137680561355,604711.26
Android Tablet,Apple,Speaker,481.86,1858.0,1.8,2894,-285.58917527912666,Budget,14.347332702012771,1394502.84
Smart Fitness Watch,JBL,Camera,314.24,27739.0,3.0,3205,-8727.329429735233,Budget,24.218337999508492,1007139.2000000001
Laptop with SSD Storage,Boat,Headphones,190.97,40249.0,1.1,3416,-20976.085248991985,Budget,8.95017007732682,652353.52
4K Action Camera,Apple,Camera,898.99,75227.0,3.7,4046,-8267.946250792555,Midrange,30.731205236040704,3637313.54
Wireless Bluetooth Headphones,HP,Smartphone,49.21,63984.0,3.1,1334,-129922.35318024791,Budget,22.309728369586487,65646.14
Wireless Bluetooth Headphones,HP,Monitor,328.11,69907.0,4.6,955,-21205.96446313736,Budget,31.56868640003644,313345.05
Smartphone with AMOLED Display,LG,Camera,623.87,31318.0,1.7,3220,-4919.9560805937135,Midrange,13.731660153863038,2008861.4
High Resolution Monitor,LG,Tablet,843.38,76228.0,4.2,756,-8938.393132395835,Midrange,27.843325664437284,637595.28
Noise Cancelling Earbuds,OnePlus,Headphones,639.85,16145.0,4.2,1616,-2423.247636164726,Midrange,31.03097701022385,1033997.6000000001
Laptop with SSD Storage,LG,Smartwatch,549.09,22054.0,1.5,183,-3916.463603416562,Midrange,7.822403636413479,100483.47
Noise Cancelling Earbuds,Samsung,Speaker,109.31,62401.0,2.6,4222,-56986.26841094136,Budget,21.705582742828252,461506.82
4K Action Camera,Boat,Camera,394.7,56786.0,1.7,3877,-14287.129465416774,Budget,14.047227220864414,1530251.9
Android Tablet,Mi,Speaker,853.45,68606.0,2.0,3215,-7938.666588552345,Midrange,16.151787260597715,2743841.75
Wireless Bluetooth Headphones,Apple,Laptop,79.08,22424.0,2.1,2876,-28256.095093576125,Budget,16.72545706345825,227434.08
4K Action Camera,HP,Smartphone,534.15,263.0,3.2,3492,50.762894318075446,Midrange,26.10725198338186,1865251.7999999998
Android Tablet,OnePlus,Monitor,34.59,43484.0,2.6,4154,-125612.6337091645,Budget,21.663376038952826,143686.86000000002
Wireless Bluetooth Headphones,OnePlus,Smartphone,702.45,31670.0,4.8,3866,-4408.505943483522,Midrange,39.64912459971502,2715671.7
Android Tablet,Mi,Laptop,970.27,13097.0,1.5,815,-1249.8304595628022,Midrange,10.05662153244616,790770.0499999999
High Resolution Monitor,Boat,Laptop,192.68,48109.0,4.9,2463,-24868.34129126012,Budget,38.266752490801714,474570.84
Laptop with SSD Storage,Apple,Monitor,385.3,33227.0,1.9,1360,-8523.669867635606,Budget,13.710352505037784,524008.0
Gaming Laptop,Sony,Camera,845.54,40456.0,4.1,484,-4684.6346713342955,Midrange,25.35501045284368,409241.36
4K Action Camera,LG,Laptop,622.2,2671.2,2.4,4436,-329.3153326904532,Midrange,20.154561003309382,2760079.2
4K Action Camera,JBL,Smartwatch,601.74,17490.0,1.6,1359,-2806.5709442616408,Midrange,11.544383965968157,817764.66
Portable Bluetooth Speaker,OnePlus,Speaker,929.13,30174.0,4.4,3568,-3147.554163572374,Midrange,35.99217918335671,3315135.84
Smart Fitness Watch,LG,Speaker,404.8,29166.0,2.2,815,-7105.0395256917,Budget,14.749711580921037,329912.0
High Resolution Monitor,LG,Headphones,168.02,9343.0,3.6,4424,-5460.64754195929,Budget,30.22209200679131,743320.4800000001
